ClusterID	CFP	GFP	mCherry
4	11364.990234375	24743.158203125	-2583.90014648438
5	10634.9697265625	5720.52001953125	2253.42016601563
8	889.409973144531	1661.39990234375	-1267.92004394531
3	3413.42993164063	19979.69921875	325.080017089844
6	29367.779296875	5845.31982421875	-2844.18017578125
5	12411.0302734375	6317.2197265625	-1021.68005371094
8	668.609985351563	1910.21997070313	653.940002441406
6	15837.5703125	2678.52001953125	1371.06005859375
8	3708.06005859375	3076.31982421875	-1172.88000488281
7	11275.2900390625	1283.09997558594	-1208.52001953125
8	7481.669921875	3396.11987304688	885.600036621094
7	11431.2294921875	2836.85986328125	-1243.61999511719
5	13277.669921875	8870.16015625	1105.38000488281
4	7710.06005859375	11574.419921875	257.580017089844
4	6280.3798828125	5247.0595703125	-699.840026855469
4	5395.7998046875	9471.5400390625	299.160003662109
8	6129.27001953125	-787.019958496094	-443.340026855469
5	13634.400390625	7477.85986328125	663.120056152344
7	11514.7197265625	-779.219970703125	-3144.96020507813
2	2646.14990234375	7441.19970703125	-747.360046386719
4	6310.73974609375	11358.359375	52.9200019836426
8	4498.10986328125	1999.919921875	-117.720001220703
8	8110.259765625	394.679992675781	778.680053710938
5	11429.16015625	3166.01977539063	-426.600006103516
2	1733.28002929688	14934.6591796875	783.000061035156
3	1574.57995605469	12093.119140625	-3122.28002929688
5	11898.3603515625	8120.57958984375	2404.6201171875
2	5472.39013671875	7986.419921875	2079
2	5088.06005859375	11474.5791015625	2563.38012695313
3	3609.38989257813	11101.7392578125	-1409.94006347656
2	2006.52001953125	4045.85986328125	2191.32006835938
1	3227.1298828125	10160.279296875	6183.5400390625
4	8389.01953125	5260.31982421875	-1177.73999023438
3	4841.0400390625	16869.05859375	-1006.56005859375
4	77651.21875	32264.69921875	-761.400024414063
4	8179.259765625	5016.1796875	218.700012207031
8	5605.56005859375	3474.11987304688	-845.100036621094
8	-86.9400024414063	2328.2998046875	1730.70007324219
5	14093.25	7562.099609375	-2062.80004882813
2	3971.63989257813	4967.81982421875	-1516.86010742188
4	8211.6904296875	8498.8798828125	-1823.0400390625
2	2535.06005859375	13899.599609375	2783.7001953125
8	163.529998779297	1021.01995849609	2019.60009765625
3	7992.27001953125	18025.01953125	620.460021972656
6	14464.4697265625	933.659973144531	-1936.44006347656
3	8365.5595703125	14797.3798828125	2684.34008789063
2	2441.90991210938	11097.83984375	366.660003662109
8	6129.27001953125	3598.13989257813	1402.92004394531
1	605.820007324219	10483.19921875	41884.0234375
1	2408.10009765625	10236.7197265625	16946.28125
6	15797.5498046875	1090.43994140625	1882.44006347656
6	15950.7294921875	2560.73999023438	1752.84008789063
4	5686.97998046875	5431.1396484375	-1524.42004394531
5	11128.3203125	3676.13989257813	-2241
3	3332.01000976563	13642.19921875	937.980041503906
8	7601.72998046875	-71.7599945068359	637.740051269531
3	6312.1201171875	15753.6591796875	1966.14013671875
5	21965.458984375	7432.61962890625	-1048.68005371094
4	11554.0498046875	20436.779296875	-619.380004882813
2	3842.61010742188	7272.7197265625	416.880004882813
3	4178.64013671875	11553.359375	-690.660034179688
3	4341.47998046875	10512.83984375	-549.720031738281
4	9353.6396484375	12075.1796875	-2462.40014648438
8	176.639999389648	1971.83996582031	-1611.90002441406
5	11384.3095703125	5931.89990234375	316.440002441406
5	8480.099609375	4728.35986328125	-933.660034179688
5	17156.16015625	8833.5	1715.0400390625
4	7955.009765625	10814.69921875	2999.7001953125
1	7719.02978515625	9484.7998046875	6951.42041015625
7	10681.2001953125	-157.559997558594	356.400024414063
5	16818.75	7838.2197265625	-905.0400390625
5	19915.470703125	4757.2197265625	-711.720031738281
8	7192.56005859375	1054.55993652344	-2234.52001953125
2	4545.72021484375	5369.52001953125	1139.94006347656
8	2508.14990234375	970.319946289063	559.980041503906
1	2931.11987304688	8154.89990234375	35943.48046875
5	12428.2802734375	5614.43994140625	-48.060001373291
8	6496.35009765625	3963.9599609375	407.160003662109
5	22859.009765625	9530.0400390625	320.760009765625
8	4415.31005859375	86.5799942016602	353.160003662109
3	2711.69995117188	21570.8984375	1204.73999023438
5	15056.490234375	7105.7998046875	-1144.26000976563
1	1225.43994140625	8192.33984375	30448.44140625
5	9458.51953125	5673.7197265625	-240.84001159668
8	4318.7099609375	817.43994140625	-368.280029296875
5	13508.1298828125	5969.33984375	-1136.70007324219
7	11000.669921875	515.579956054688	-614.52001953125
5	12949.2294921875	9441.8994140625	-1104.30004882813
8	7636.22998046875	-1066.26000976563	-218.160003662109
4	6543.27001953125	5746.259765625	-806.220031738281
5	14764.6201171875	6543.419921875	-2472.66015625
5	16143.9296875	11328.7197265625	-1612.44006347656
8	5853.9599609375	3248.69995117188	-488.700012207031
6	15997.650390625	4715.099609375	3125.52001953125
7	9722.7900390625	280.019989013672	-1004.94006347656
5	10561.1396484375	3739.31982421875	94.5
5	12751.8896484375	13295.099609375	-589.140014648438
4	12544.2001953125	11998.7392578125	-2170.26000976563
4	32269.23046875	49581.4765625	58131.00390625
8	8898.9296875	2519.39990234375	862.920043945313
3	3060.84008789063	13891.7998046875	-431.460021972656
1	861.119995117188	5839.85986328125	7515.18017578125
5	32268.5390625	30132.1796875	-613.980041503906
1	2519.8798828125	16376.8798828125	21360.78125
4	8878.919921875	7484.099609375	196.560012817383
7	9458.51953125	1435.97998046875	2124.90014648438
2	2477.7900390625	12431.6396484375	6114.96044921875
3	6601.919921875	10686	1593.5400390625
5	14251.259765625	5696.33984375	1701.5400390625
7	10329.990234375	1767.47998046875	-158.220001220703
8	3955.77001953125	-221.519989013672	957.420043945313
4	5865	6780.53955078125	-1063.80004882813
7	9312.240234375	-44.4599990844727	3092.580078125
5	13971.8095703125	6137.81982421875	1173.96008300781
5	18262.23046875	6841.3798828125	1973.70007324219
3	3136.73999023438	9945	-392.040008544922
1	5085.2998046875	20617.73828125	9997.0205078125
6	14725.9794921875	4261.919921875	-736.56005859375
8	-64.8600006103516	2833.73999023438	1051.92004394531
5	10871.6396484375	3420.2998046875	-1541.70007324219
4	15517.41015625	12785.759765625	-385.560028076172
3	3957.84008789063	11568.1796875	-2749.68017578125
2	3823.97998046875	5683.85986328125	714.420043945313
2	4256.60986328125	8162.69970703125	-28.0800018310547
5	10818.509765625	5278.259765625	1658.34008789063
3	6621.23974609375	31274.87890625	-136.620010375977
6	17439.75	-67.0799942016602	-833.760009765625
5	22674.779296875	6275.8798828125	-2371.68017578125
6	24247.98046875	2866.5	288.900024414063
3	1714.65002441406	16358.1591796875	-1606.50012207031
7	9271.5302734375	2979.59985351563	91.8000030517578
5	12239.2197265625	10695.359375	476.280029296875
8	6826.85986328125	4134	1346.76000976563
2	3876.419921875	8502	716.0400390625
5	24297.66015625	37946.21875	2816.64013671875
4	8688.4794921875	12732.7197265625	1105.38000488281
8	7002.81005859375	3058.3798828125	-1023.30004882813
2	8830.6201171875	16711.5	6374.16015625
3	5711.81982421875	16500.119140625	-81
3	6688.169921875	11770.9794921875	195.480010986328
6	20079	2558.39990234375	-1999.6201171875
3	7606.56005859375	15241.19921875	907.200012207031
8	6724.0498046875	2485.07983398438	-461.160003662109
5	13924.8896484375	4630.07958984375	44.8200035095215
4	7245.68994140625	6275.8798828125	1147.5
8	658.950012207031	1513.97998046875	-4102.919921875
6	14348.5498046875	3538.07983398438	-1546.02001953125
8	8478.7197265625	464.099975585938	-696.600036621094
6	18187.708984375	4357.85986328125	-2752.92016601563
7	9584.099609375	1655.15991210938	496.260009765625
3	4769.97021484375	12218.69921875	-2329.02001953125
5	10249.9501953125	4434.2998046875	423.900024414063
5	12784.3203125	7534.7998046875	868.860046386719
8	6571.56005859375	4064.57983398438	1555.74011230469
2	5816.009765625	9886.5	2300.40014648438
8	1263.39001464844	3577.85986328125	-2625.48022460938
7	11192.490234375	3086.4599609375	-174.420013427734
3	2605.43994140625	11675.0400390625	-997.920043945313
1	1071.56994628906	5600.39990234375	6690.06005859375
3	5226.75	15658.4990234375	974.160034179688
3	4050.98999023438	9863.099609375	-92.8800048828125
1	4182.77978515625	9836.580078125	6963.30029296875
6	19301.369140625	3722.15991210938	-1331.64001464844
8	7713.509765625	2986.61987304688	-1971.5400390625
5	9021.0595703125	4081.73974609375	-1447.20007324219
8	5430.2998046875	207.479995727539	160.380004882813
3	3834.330078125	12281.099609375	-83.7000045776367
7	9122.490234375	2528.76000976563	3135.78002929688
8	5003.8798828125	-453.959991455078	887.760009765625
6	17984.849609375	2995.97998046875	665.280029296875
4	8607.0595703125	6711.11962890625	1303.02001953125
6	16942.259765625	1434.419921875	53.4600028991699
6	14085.66015625	1350.9599609375	-150.660003662109
5	10401.0595703125	3690.17993164063	-1374.84008789063
3	5350.9501953125	10448.099609375	-522.720031738281
3	6279	10859.1591796875	1224.72009277344
8	-511.980010986328	1742.51989746094	2945.7001953125
4	13379.099609375	11399.69921875	689.0400390625
4	6981.419921875	5577	-2982.42016601563
1	816.27001953125	5148.77978515625	7045.38037109375
5	10946.849609375	16433.0390625	-2268.5400390625
4	7950.8701171875	6642.47998046875	17.2800006866455
8	-175.949996948242	687.179992675781	105.300003051758
3	4338.02978515625	12502.619140625	-128.520004272461
4	7474.77001953125	4255.6796875	-454.680023193359
5	11054.490234375	5644.85986328125	2056.32006835938
8	7635.5400390625	165.360000610352	1061.10009765625
3	2153.48999023438	10391.1591796875	812.700012207031
2	2014.10998535156	9621.2998046875	1008.72003173828
3	3975.09008789063	9154.859375	-2404.6201171875
5	13063.76953125	30360.71875	-1098.35998535156
6	21205.76953125	3794.69995117188	1000.62005615234
6	17104.41015625	2825.93994140625	-324.540008544922
4	8415.9296875	11522.1591796875	10.8000001907349
1	3160.88989257813	9087	36034.203125
3	4206.23974609375	10875.5400390625	-1496.34008789063
2	4135.85986328125	7620.599609375	1904.0400390625
8	714.840026855469	1393.85998535156	842.940063476563
1	596.159973144531	7270.3798828125	35601.66015625
5	13323.2099609375	5764.97998046875	-959.580017089844
2	3594.89990234375	8068.31982421875	1200.42004394531
2	3511.40991210938	15833.9990234375	1881.36010742188
5	18032.458984375	9397.439453125	-32.4000015258789
2	3665.96997070313	8465.33984375	-244.620010375977
3	4734.77978515625	10520.6396484375	-1882.44006347656
5	10944.08984375	3815.759765625	-512.460021972656
6	19918.919921875	4942.85986328125	2286.36010742188
6	16084.58984375	5077.02001953125	-2201.580078125
3	4010.96997070313	10484.759765625	-1043.82006835938
5	10133.33984375	4343.81982421875	-1094.580078125
7	14467.919921875	2517.83984375	1399.68005371094
4	5021.1298828125	6487.259765625	-132.300003051758
5	9292.919921875	4564.56005859375	187.920013427734
8	398.820007324219	2154.35986328125	174.960006713867
5	13362.5400390625	5250.1796875	-1403.46008300781
3	5384.06982421875	8579.2197265625	-1694.52001953125
2	3594.2099609375	11496.419921875	2917.6201171875
5	19730.55078125	12541.619140625	3201.66015625
4	8137.169921875	5945.93994140625	-1492.56005859375
3	4596.77978515625	10773.359375	-752.220031738281
5	10746.75	7248.53955078125	2426.22021484375
2	4727.18994140625	5236.919921875	402.300018310547
4	5744.93994140625	8425.5595703125	450.360015869141
5	10334.8203125	7997.33984375	-2960.28002929688
1	3705.98999023438	20422.73828125	7137.18017578125
5	32625.26953125	11067.419921875	540
7	9813.8701171875	1435.19995117188	-807.840026855469
6	11714.1298828125	454.739990234375	3802.14013671875
3	5760.81005859375	13084.5	-436.860015869141
2	6595.7099609375	6827.33984375	2678.40014648438
8	2971.13989257813	3814.19995117188	-554.580017089844
5	17538.419921875	7046.51953125	1635.1201171875
5	14134.650390625	7310.15966796875	1503.36010742188
8	8778.1796875	2896.13989257813	1254.42004394531
3	5591.06982421875	11735.8798828125	640.980041503906
4	8030.91015625	7115.15966796875	-643.140014648438
5	16458.5703125	8190.77978515625	3184.38012695313
5	11664.4501953125	3721.3798828125	987.660034179688
8	7607.25	1112.27990722656	-446.580017089844
4	6853.77001953125	4967.0400390625	-45.9000015258789
3	4678.89013671875	10325.6396484375	-1046.52001953125
2	3305.10009765625	5115.23974609375	1618.38000488281
5	12467.6103515625	4212	2711.34008789063
8	-74.5199966430664	-784.679992675781	2089.26000976563
8	2134.169921875	1247.21997070313	-300.779998779297
1	2183.15991210938	12494.8193359375	30848.041015625
1	2131.40991210938	12827.8798828125	70390.625
8	8088.18017578125	2815.7998046875	440.100006103516
4	8933.4296875	6052.7998046875	-137.700012207031
4	7365.75	8476.259765625	1231.73999023438
5	11329.7998046875	3838.3798828125	513.5400390625
5	11320.830078125	4889.81982421875	439.560028076172
5	10036.740234375	6467.759765625	-1209.06005859375
2	5339.22021484375	7168.19970703125	2076.84008789063
4	11442.9599609375	10008.9599609375	-713.340026855469
4	8104.0498046875	8390.4599609375	-516.239990234375
5	8567.7294921875	4736.15966796875	39.9600028991699
5	12136.41015625	6246.23974609375	933.120056152344
8	8006.759765625	424.319976806641	-400.680023193359
5	15033.0302734375	5162.81982421875	-2921.94018554688
7	9142.5	1790.8798828125	-179.820007324219
8	6971.759765625	258.959991455078	-297.540008544922
5	9203.91015625	3777.53979492188	689.0400390625
5	10419.6904296875	6666.65966796875	197.640014648438
2	5429.60986328125	7690.7998046875	1638.90002441406
8	5350.259765625	2032.67993164063	1514.16003417969
5	9877.349609375	4210.43994140625	-337.5
3	2351.52001953125	16810.55859375	-102.060005187988
3	6048.5400390625	12859.0791015625	-1177.73999023438
3	6960.02978515625	14993.1591796875	-1624.32006835938
5	16226.0400390625	4934.27978515625	-1218.78002929688
8	-578.909973144531	1789.31994628906	934.200012207031
3	8315.1904296875	18082.740234375	-123.660003662109
8	8211	2122.3798828125	1318.68005371094
3	3186.419921875	19521.83984375	-1805.76013183594
4	7888.080078125	7965.35986328125	-847.800048828125
2	3285.78002929688	11967.5400390625	2412.72021484375
3	3034.61987304688	19225.439453125	2262.60009765625
5	17129.939453125	10852.919921875	-2310.66015625
8	7743.18017578125	3159.77978515625	-1596.78002929688
4	11479.5302734375	9849.83984375	512.460021972656
2	1249.58996582031	13656.2392578125	4553.2802734375
3	4126.89013671875	11595.4794921875	-536.760009765625
8	6703.35009765625	475.019989013672	324
8	6265.89013671875	2165.28002929688	-251.100006103516
3	5869.830078125	11802.9599609375	455.760009765625
8	8630.51953125	1985.8798828125	-916.380065917969
3	5373.02978515625	20313.5390625	-922.860046386719
7	11739.66015625	2510.03979492188	1104.30004882813
8	4956.27001953125	2634.83984375	-38.8800010681152
4	7136.669921875	5566.07958984375	1967.22009277344
8	5230.89013671875	4456.1396484375	-393.120025634766
3	5244	8929.439453125	-1547.64001464844
3	4901.06982421875	11232	588.600036621094
1	3966.81005859375	-2123.15991210938	4273.56005859375
3	5542.77001953125	10182.8994140625	488.160034179688
5	12095.7001953125	5573.099609375	461.700012207031
2	7110.4501953125	8802.2998046875	2541.78002929688
5	14304.3896484375	5176.07958984375	-1271.70007324219
4	11559.5703125	20992.138671875	-1590.84008789063
4	5604.8701171875	4452.23974609375	-1194.48010253906
1	2957.34008789063	13384.7998046875	25056.001953125
6	12837.4501953125	878.279968261719	1122.66003417969
1	2772.419921875	9443.4599609375	10557
6	20395.708984375	4710.419921875	-860.760009765625
6	13565.400390625	3470.21997070313	2607.1201171875
4	9731.0703125	9278.8798828125	847.260009765625
4	8382.8095703125	8712.599609375	1618.38000488281
4	14142.240234375	13001.0390625	3229.2001953125
4	8262.75	5358.599609375	305.640014648438
5	14496.900390625	8414.6396484375	115.560005187988
8	7075.9501953125	2157.47998046875	-478.440032958984
5	13163.1298828125	5059.85986328125	-680.400024414063
3	6043.02001953125	17825.33984375	183.060012817383
2	928.049987792969	11883.2998046875	4295.7001953125
1	9221.16015625	17968.859375	26132.220703125
3	5656.6201171875	9227.3994140625	1432.080078125
8	249.779998779297	1135.67993164063	-352.620025634766
7	11090.3701171875	2742.47998046875	-1476.36010742188
4	9902.8798828125	10706.279296875	1642.68005371094
8	4344.23974609375	2510.03979492188	-326.700012207031
5	19885.109375	8650.19921875	-819.720031738281
7	11627.8798828125	426.659973144531	2104.38012695313
8	4830.68994140625	2446.85986328125	941.760009765625
4	6952.43994140625	5063.759765625	71.8199996948242
4	6488.06982421875	7658.81982421875	-2712.96020507813
1	8396.6103515625	59997.59765625	15986.16015625
7	12805.01953125	842.399963378906	3418.2001953125
5	13234.2001953125	6349.19970703125	-1687.50012207031
5	13101.7197265625	6413.93994140625	-43.2000007629395
5	20389.5	8929.439453125	-2123.82006835938
1	6933.81005859375	8175.1796875	37264.86328125
4	10357.58984375	25495.859375	-960.660034179688
5	9313.6201171875	3517.01977539063	-898.02001953125
5	9664.1396484375	3552.89990234375	-1676.70007324219
2	3216.78002929688	9034.7392578125	1160.46008300781
5	12938.1904296875	6055.919921875	-319.140014648438
8	527.159973144531	2031.89990234375	-115.560005187988
3	5404.080078125	12948	332.100006103516
2	3438.27001953125	6822.65966796875	637.200012207031
8	7564.47021484375	4155.06005859375	-22.1400012969971
8	6785.4599609375	4151.93994140625	408.240020751953
3	17470.80078125	39651.296875	-1486.6201171875
5	14614.8896484375	10163.3994140625	2466.72021484375
4	6680.580078125	5744.69970703125	-964.980041503906
6	15056.490234375	2730	-307.260009765625
6	18850.80078125	3849.2998046875	660.420043945313
4	13766.8798828125	35082.83984375	2779.92016601563
8	-141.449996948242	1606.01989746094	1076.22009277344
5	16072.8603515625	4624.61962890625	105.840003967285
4	4646.4599609375	8625.2392578125	-1894.32006835938
7	9325.349609375	-365.039978027344	1225.80004882813
7	9061.76953125	76.4399948120117	-1098.90002441406
6	15402.1796875	1437.53991699219	281.880004882813
2	5548.97998046875	14844.958984375	3618.00024414063
3	6280.3798828125	9682.919921875	887.220031738281
6	12339.9599609375	2885.21997070313	-1084.32006835938
5	15125.490234375	5572.31982421875	1558.98010253906
4	5121.18017578125	5464.6796875	-328.320007324219
8	5604.8701171875	2315.03979492188	1057.32006835938
1	3002.8798828125	13223.33984375	12540.9609375
1	2601.30004882813	9725.0400390625	105971.2265625
4	8440.76953125	6656.51953125	1377
5	13482.599609375	9802.259765625	-869.940063476563
1	2203.86010742188	13049.3994140625	13664.7001953125
4	6069.93017578125	5783.69970703125	-1103.22009277344
4	7044.2099609375	8830.3798828125	2027.70007324219
7	10948.919921875	1552.19995117188	-1373.22009277344
6	18719.69921875	1535.03991699219	645.840026855469
3	5709.06005859375	10671.9599609375	-2058.47998046875
5	8071.6201171875	4960.7998046875	-649.080017089844
6	13465.349609375	486.719970703125	-1005.48004150391
2	2182.46997070313	5142.5400390625	-244.080017089844
7	12257.849609375	198.899993896484	1591.38000488281
8	7078.7099609375	3779.09985351563	-894.780029296875
3	5413.0498046875	11416.0791015625	-516.239990234375
5	12567.66015625	3541.97998046875	479.52001953125
4	192910.203125	78183.296875	-755.460021972656
5	9513.0302734375	4653.47998046875	-647.460021972656
6	10603.919921875	2936.69995117188	-1411.02001953125
5	10909.58984375	5415.5400390625	1276.56005859375
8	246.330001831055	683.279968261719	296.460021972656
3	2233.53002929688	12741.2998046875	566.460021972656
2	4809.98974609375	5862.47998046875	562.679992675781
3	3074.63989257813	10381.7998046875	-714.420043945313
3	5618.669921875	12502.619140625	2024.46008300781
5	11327.0400390625	10719.5400390625	-2468.34008789063
8	2172.81005859375	3541.19995117188	-1608.1201171875
8	8686.41015625	-531.179992675781	-279.720001220703
5	13161.75	4683.89990234375	-1322.46008300781
8	-212.520004272461	2691.77978515625	-3546.72021484375
5	12785.7001953125	9047.2197265625	1294.38000488281
4	6773.0400390625	6680.69970703125	1008.72003173828
4	8035.0498046875	10032.359375	91.2600021362305
2	4556.06982421875	21328.318359375	4958.8203125
7	12371.009765625	2489.76000976563	-591.300048828125
5	11903.1904296875	5193.23974609375	-1276.02001953125
5	25445.130859375	21825.958984375	-1630.26000976563
5	11646.509765625	3189.419921875	1085.40002441406
8	3226.43994140625	3391.43994140625	888.840026855469
5	20526.810546875	8936.4599609375	986.0400390625
8	8186.85009765625	78	-773.820007324219
3	5832.56982421875	9076.080078125	-228.960006713867
7	9895.2900390625	1857.17993164063	0
3	3381	11761.619140625	-1095.11999511719
4	10187.849609375	9398.2197265625	-1982.34008789063
6	14431.349609375	2366.52001953125	-2285.28002929688
5	21477.630859375	20988.23828125	394.200012207031
5	10363.7998046875	4917.11962890625	-2562.84008789063
2	2521.94995117188	6319.5595703125	1042.20007324219
7	11213.1904296875	-396.239990234375	-2724.84008789063
4	9099.7197265625	10970.69921875	-618.300048828125
4	9958.080078125	8378.759765625	-1123.73999023438
4	4493.97021484375	8309.33984375	-917.460021972656
5	9769.01953125	7237.61962890625	1953.18005371094
8	-681.029968261719	3889.07983398438	1417.5
5	31002.390625	14751.359375	-2778.84008789063
8	8729.1904296875	877.499938964844	-294.840026855469
6	18434.73046875	820.559997558594	-36.1800003051758
5	19747.109375	6803.15966796875	-485.460021972656
1	3176.76000976563	11926.19921875	60003.72265625
8	5594.52001953125	2105.21997070313	494.640014648438
6	16225.349609375	-1054.55993652344	-139.860000610352
5	12653.2197265625	4761.11962890625	-183.060012817383
4	104998.6796875	64718.9375	1934.28002929688
8	5262.6298828125	955.499938964844	-564.840026855469
5	11458.1396484375	7145.57958984375	-405.540008544922
3	3232.64990234375	18742.619140625	-625.860046386719
3	3088.43994140625	10168.859375	-1711.26000976563
5	31673.759765625	33904.2578125	-1504.98010253906
8	8682.26953125	339.299987792969	63.7200012207031
4	7961.22021484375	5277.47998046875	-1142.10009765625
4	10719.150390625	9228.9599609375	-2235.06005859375
3	7868.759765625	26078.51953125	-2020.68005371094
3	4377.35986328125	14611.7392578125	1500.1201171875
8	7046.27978515625	2410.97998046875	142.560012817383
7	8832	2989.73999023438	1161
8	7171.85986328125	2180.8798828125	-1248.48010253906
3	7193.93994140625	18138.119140625	-1657.80004882813
8	1954.07995605469	-542.880004882813	1965.60009765625
1	2092.77001953125	8737.5595703125	8772.8408203125
3	3000.81005859375	24460.01953125	367.200012207031
5	15032.33984375	5204.15966796875	2391.66015625
3	5711.1298828125	11062.7392578125	1143.18005371094
7	14200.8896484375	-327.599975585938	258.119995117188
5	12521.4296875	7236.83984375	184.68000793457
6	13469.490234375	3052.13989257813	-802.440002441406
8	7132.52978515625	3495.9599609375	2176.2001953125
3	3379.61987304688	11990.939453125	180.900009155273
4	10163.009765625	19134.958984375	-1447.20007324219
7	9289.4697265625	-943.019958496094	497.340026855469
3	5341.97998046875	14525.939453125	-1688.0400390625
8	2208.68994140625	3663.65991210938	-242.460006713867
5	12090.1796875	4821.9599609375	-3467.88012695313
2	4346.31005859375	31820.87890625	6772.14013671875
7	12188.849609375	2059.19995117188	501.120025634766
3	6603.98974609375	11770.9794921875	-559.440002441406
5	10343.099609375	3708.89990234375	247.860015869141
2	4019.93994140625	11850.5400390625	4175.8203125
2	3977.85009765625	8360.8193359375	544.320007324219
1	2408.7900390625	6998.15966796875	23385.78125
8	7867.3798828125	2637.9599609375	766.260009765625
5	11681.009765625	4016.99975585938	865.620056152344
3	3076.7099609375	12742.859375	780.300048828125
4	8931.3603515625	12731.1591796875	2964.60009765625
4	8458.01953125	6996.599609375	929.880065917969
3	5335.080078125	12668.759765625	-1734.48010253906
7	9134.2197265625	1510.85998535156	442.260009765625
5	11450.5498046875	8111.99951171875	-520.559997558594
8	-58.6500015258789	-1571.69995117188	1727.46008300781
1	1368.9599609375	17558.580078125	13914.720703125
2	3203.669921875	7742.27978515625	2636.28002929688
6	17955.869140625	2334.53979492188	113.940002441406
5	9793.169921875	5560.61962890625	-2842.02001953125
5	9788.33984375	4852.3798828125	113.940002441406
4	9815.9404296875	14458.859375	1553.580078125
5	35948.30859375	36692.7578125	-219.780014038086
8	-219.419998168945	2242.5	718.740051269531
4	6203.10009765625	6757.1396484375	-3772.98022460938
8	2521.26000976563	2711.27978515625	-1772.28002929688
8	6777.8701171875	-308.879974365234	2107.080078125
2	5620.73974609375	10177.439453125	2495.88012695313
5	15813.419921875	9725.0400390625	-2901.42016601563
8	5094.9599609375	3600.47998046875	88.0200042724609
6	17265.1796875	4784.52001953125	2421.90014648438
8	7231.2001953125	1686.35998535156	-1419.1201171875
3	3937.13989257813	11077.5595703125	822.420043945313
7	8812.6796875	3492.05981445313	-556.200012207031
5	11872.830078125	6717.35986328125	2422.44018554688
4	9397.7998046875	8195.4599609375	-240.84001159668
6	18879.08984375	5327.39990234375	-1005.48004150391
5	17175.48046875	7760.99951171875	469.260009765625
8	7427.85009765625	1974.9599609375	-31.3200016021729
1	2636.48999023438	11721.0595703125	32424.30078125
5	14721.83984375	13266.2392578125	755.460021972656
3	5628.330078125	9556.5595703125	-147.420013427734
6	14501.0400390625	3123.89990234375	517.860046386719
5	15620.91015625	7626.83984375	425.52001953125
8	8736.08984375	3301.73999023438	882.360046386719
8	5373.02978515625	-173.15998840332	-2135.7001953125
6	15821.009765625	3901.55981445313	-362.340026855469
8	6898.6201171875	180.179992675781	-1000.08001708984
5	25891.560546875	6440.4599609375	-605.340026855469
8	5978.16015625	1421.93994140625	-1230.66003417969
6	12545.580078125	3507.65991210938	473.580017089844
4	7948.10986328125	5669.03955078125	903.420043945313
3	4676.81982421875	8689.19921875	239.760009765625
7	9752.4599609375	1600.55993652344	-1229.580078125
4	8406.26953125	12611.0390625	-625.860046386719
5	14821.8896484375	4871.8798828125	2627.64013671875
8	209.06999206543	-2156.69995117188	-1759.86010742188
8	8296.5595703125	2173.85986328125	1463.40002441406
3	6686.10009765625	13511.939453125	306.720001220703
3	290.489990234375	8163.4794921875	-73.9800033569336
7	11095.8896484375	1450.79992675781	-1052.46008300781
4	5721.47998046875	8787.4794921875	388.800018310547
4	8050.22998046875	5612.8798828125	342.360015869141
4	5577.9599609375	7204.85986328125	-601.559997558594
5	14900.5498046875	4789.97998046875	-3378.78002929688
4	13859.33984375	24032.580078125	1794.96008300781
8	7498.22998046875	3102.05981445313	-732.240051269531
7	12899.5498046875	-1020.23999023438	-1770.1201171875
7	9728.3095703125	2061.5400390625	-1240.38000488281
3	5065.97998046875	7569.89990234375	685.800048828125
1	60474.359375	210116.390625	132032.703125
6	18734.880859375	3552.89990234375	2778.30004882813
8	2039.64001464844	-1549.07995605469	-784.080017089844
5	14674.919921875	7863.1796875	1300.86010742188
3	5675.93994140625	17745	645.300048828125
1	1729.14001464844	12686.69921875	40195.98046875
5	11563.01953125	4552.85986328125	306.180023193359
5	12804.330078125	13557.9599609375	1333.80004882813
4	6446.669921875	8212.6201171875	-2141.10009765625
2	4362.8701171875	8054.27978515625	1458.5400390625
3	5974.7099609375	9769.5	211.140014648438
3	7057.31982421875	13014.2998046875	-2817.72021484375
5	10158.8701171875	6239.2197265625	-226.260009765625
2	1474.53002929688	6212.69970703125	899.100036621094
2	3314.07006835938	4269.7197265625	1369.44006347656
4	10020.8701171875	13412.099609375	-171.18000793457
8	4534.68017578125	2793.9599609375	1150.20007324219
8	6801.330078125	1173.89990234375	514.080017089844
8	3596.96997070313	2871.9599609375	1589.22009277344
3	2624.07006835938	12263.1591796875	-861.300048828125
5	21322.380859375	26126.099609375	13082.580078125
5	9935.3095703125	7376.4599609375	-2267.46020507813
4	8658.1201171875	6532.5	676.080017089844
8	4404.27001953125	4085.63989257813	1253.34008789063
8	5818.080078125	2649.65991210938	-624.780029296875
7	10009.830078125	2241.71997070313	193.860000610352
3	6764.06982421875	13314.599609375	627.480041503906
5	11143.5	5250.9599609375	961.740051269531
8	6323.16015625	2908.61987304688	-706.860046386719
5	11782.4404296875	5070	-883.980041503906
8	6413.5498046875	4162.85986328125	406.080017089844
4	7682.4599609375	5970.11962890625	761.940002441406
7	9152.16015625	3235.43994140625	-714.960021972656
7	12796.740234375	-1832.99987792969	323.460021972656
4	7981.919921875	5487.2998046875	122.580001831055
4	5028.02978515625	7617.4794921875	-1099.98010253906
3	4395.2998046875	8520.7197265625	-403.920013427734
5	11721.0302734375	9248.4599609375	280.260009765625
